schema	generated_utc	source_f3d_name	source_fusion_data_id	component_name	component_part_number	component_description	component_entity_token	occurrence_count	occurrence_paths	body_name	body_entity_token	body_count	direct_subcomponent_count	body_is_solid	validation_status	validation_details	component_classification	tm_bom_scope	material_name	appearance_name	bbox_x_mm	bbox_y_mm	bbox_z_mm	surface_area_mm2	volume_mm3	mass_kg	density_kg_m3	component_attributes_json	body_attributes_json
allshield.ahu.fusion-component-export.v1	2026-09-13T16:47:42.304082+00:00	2026_09_13_@_12-06-34_AHU_outlets to recuperator		Tip_Seals_11	Tip_Seals_11		/v4BAAEADQwAAAAAAAAAAAAA	1	Louvre_Damper_1540x440_ShortSpan:1+Tip_Seals_11:1			2	0		PURCHASED_PART_EXCEPTION	Selected interactively as a purchased part during Fusion TSV export after validation: BODY_COUNT_2.	PURCHASED_PART_ASSEMBLY	MEAM_SUPPLY_EXCLUDED_FROM_TM_FABRICATION										[]	[]
allshield.ahu.fusion-component-export.v1	2026-09-13T16:47:42.313936+00:00	2026_09_13_@_12-06-34_AHU_outlets to recuperator		Round_Shaft_11	Round_Shaft_11		/v4BAAEAOwwAAAAAAAAAAAAA	1	Louvre_Damper_1540x440_ShortSpan:1+Round_Shaft_11:1	Body1	/v4BAAAARlJLZXkAH4sIAAAAAAAA/zNQsFAwAEJDBSMgBrOMLIAsQwUTkIiZQtE0SwVFbafXTd46dVdqGkWAKowUjM0UTIwtko2T08x1Dc3MDXVNUg0MdC0MLVN1k4wskiyNjRIN04xMwWqBZjCgAbB9Bgpg60DWGxuaWQIApOtBi4kAAAA=	1	0	YES	PASS	Exactly one solid body and no direct subcomponents.	FABRICATED_PART	TM_FABRICATION_CANDIDATE	Steel	Opaque(110,122,138)	12.0	12.0	471.0	17982.476	53268.845	0.41816	7850.0	[]	[]
allshield.ahu.fusion-component-export.v1	2026-09-13T16:47:42.322694+00:00	2026_09_13_@_12-06-34_AHU_outlets to recuperator		Top_Bearing_11	Top_Bearing_11		/v4BAAEAjwwAAAAAAAAAAAAA	1	Louvre_Damper_1540x440_ShortSpan:1+Top_Bearing_11:1	Body1	/v4BAAAARlJLZXkAH4sIAAAAAAAA/zNQsFAwAEJDBSMgBrOMLIAsQwUTkIiZQtE0SwVFbafXTd46dVdqGkWAKowUjM0UjC3NU1OMTNN0TQySTHRNTIxTdC0SLcx0k1KTLCxMzZMNzZMSwWqBZjCgAbB9Bgpg60DWGxuZGgMAgkqnrYkAAAA=	1	0	YES	PASS	Exactly one solid body and no direct subcomponents.	FABRICATED_PART	TM_FABRICATION_CANDIDATE	Steel	Opaque(36,41,46)	22.0	22.0	8.0	1386.008	2105.872	0.016531	7850.0	[]	[]
allshield.ahu.fusion-component-export.v1	2026-09-13T16:47:42.332628+00:00	2026_09_13_@_12-06-34_AHU_outlets to recuperator		Top_Bearing_10	Top_Bearing_10		/v4BAAEAuQsAAAAAAAAAAAAA	1	Louvre_Damper_1540x440_ShortSpan:1+Top_Bearing_10:1	Body1	/v4BAAAARlJLZXkAH4sIAAAAAAAA/zNQsFAwAEJDBSMgBrOMLIAsQwUTkIiZQtE0SwVFbafXTd46dVdqGkWAKowUjM0Ukg1NLNJS0tJ0LVIMU3VNjJOMdJNS05J0U03NDcwNjQzSkhITwWqBZjCgAbB9Bgpg60DWGxsYWwIAfXPutokAAAA=	1	0	YES	PASS	Exactly one solid body and no direct subcomponents.	FABRICATED_PART	TM_FABRICATION_CANDIDATE	Steel	Opaque(36,41,46)	22.0	22.0	8.0	1386.008	2105.872	0.016531	7850.0	[]	[]
allshield.ahu.fusion-component-export.v1	2026-09-13T16:47:42.340587+00:00	2026_09_13_@_12-06-34_AHU_outlets to recuperator		Bottom_Bearing_11	Bottom_Bearing_11		/v4BAAEAZQwAAAAAAAAAAAAA	1	Louvre_Damper_1540x440_ShortSpan:1+Bottom_Bearing_11:1	Body1	/v4BAAAARlJLZXkAH4sIAAAAAAAA/zNQsFAwAEJDBSMgBrOMLIAsQwUTkIiZQtE0SwVFbafXTd46dVdqGkWAKowUjM0UTBKNLSyMkg11TSzSUnRNEoFEokWiua6laVJiamKyuYFFmgVYLdAMBjQAts9AAWwdSJGxkaEhADC7MHSJAAAA	1	0	YES	PASS	Exactly one solid body and no direct subcomponents.	FABRICATED_PART	TM_FABRICATION_CANDIDATE	Steel	Opaque(36,41,46)	22.0	22.0	8.0	1386.008	2105.872	0.016531	7850.0	[]	[]
allshield.ahu.fusion-component-export.v1	2026-09-13T16:47:42.348234+00:00	2026_09_13_@_12-06-34_AHU_outlets to recuperator		Round_Shaft_12	Round_Shaft_12		/v4BAAEAEQ0AAAAAAAAAAAAA	1	Louvre_Damper_1540x440_ShortSpan:1+Round_Shaft_12:1	Body1	/v4BAAAARlJLZXkAH4sIAAAAAAAA/zNQsFAwAEJDBSMgBrOMLIAsQwUTkIiZQtE0SwVFbafXTd46dVdqGkWAKowUjM0U0lJMjFLNTFN0TY0tDXRNjFOSdS1Mk1N0zUxSUy1NzZLNDFIswWqBZjCgAbB9Bgpg60DWGxtbGAMAUoDLbYkAAAA=	1	0	YES	PASS	Exactly one solid body and no direct subcomponents.	FABRICATED_PART	TM_FABRICATION_CANDIDATE	Steel	Opaque(110,122,138)	12.0	12.0	471.0	17982.476	53268.845	0.41816	7850.0	[]	[]
allshield.ahu.fusion-component-export.v1	2026-09-13T16:47:42.356859+00:00	2026_09_13_@_12-06-34_AHU_outlets to recuperator		Bottom_Bearing_12	Bottom_Bearing_12		/v4BAAEAOw0AAAAAAAAAAAAA	1	Louvre_Damper_1540x440_ShortSpan:1+Bottom_Bearing_12:1	Body1	/v4BAAAARlJLZXkAH4sIAAAAAAAA/zNQsFAwAEJDBSMgBrOMLIAsQwUTkIiZQtE0SwVFbafXTd46dVdqGkWAKowUjM0UDI3NLZIt0sx0UwxTE3VNkhITdS0NUw10U9MMjUwtTS2NLRKTwGqBZjCgAbB9Bgpg60DWG5sYmQIAsHA/f4kAAAA=	1	0	YES	PASS	Exactly one solid body and no direct subcomponents.	FABRICATED_PART	TM_FABRICATION_CANDIDATE	Steel	Opaque(36,41,46)	22.0	22.0	8.0	1386.008	2105.872	0.016531	7850.0	[]	[]
allshield.ahu.fusion-component-export.v1	2026-09-13T16:47:43.041826+00:00	2026_09_13_@_12-06-34_AHU_outlets to recuperator		Tip_Seals_12	Tip_Seals_12		/v4BAAEA4wwAAAAAAAAAAAAA	1	Louvre_Damper_1540x440_ShortSpan:1+Tip_Seals_12:1			2	0		PURCHASED_PART_EXCEPTION	Selected interactively as a purchased part during Fusion TSV export after validation: BODY_COUNT_2.	PURCHASED_PART_ASSEMBLY	MEAM_SUPPLY_EXCLUDED_FROM_TM_FABRICATION										[]	[]
allshield.ahu.fusion-component-export.v1	2026-09-13T16:47:43.052759+00:00	2026_09_13_@_12-06-34_AHU_outlets to recuperator		Blade_12	Blade_12		/v4BAAEAuQwAAAAAAAAAAAAA	1	Louvre_Damper_1540x440_ShortSpan:1+Blade_12:1	Body1	/v4BAAAARlJLZXkAH4sIAAAAAAAA/zNQsFAwAEJDBSMgBrOMLIAsQwUTkIiZQtE0SwVFbafXTd46dVdqGkWAKowUjM0ULEyTLCwt0sx0zS2NTXRNDE0MdZNS0wx1LQ2TLS2T0pJSDIySwGqBZjCgAbB9Bgpg60DWGxtZmgIAP8BTNokAAAA=	1	0	YES	PASS	Exactly one solid body and no direct subcomponents.	FABRICATED_PART	TM_FABRICATION_CANDIDATE	Steel	Opaque(204,212,219)	70.71	70.71	436.0	107815.971	487928.183	3.830236	7850.0	[]	[]
allshield.ahu.fusion-component-export.v1	2026-09-13T16:47:43.060799+00:00	2026_09_13_@_12-06-34_AHU_outlets to recuperator		Top_Bearing_12	Top_Bearing_12		/v4BAAEAZQ0AAAAAAAAAAAAA	1	Louvre_Damper_1540x440_ShortSpan:1+Top_Bearing_12:1	Body1	/v4BAAAARlJLZXkAH4sIAAAAAAAA/zNQsFAwAEJDBSMgBrOMLIAsQwUTkIiZQtE0SwVFbafXTd46dVdqGkWAKowUjM0UjMxMzIwtDC11jdJSLXRNUgxTdS1MklJ0DRITzVIMDFKMLC1TwWqBZjCgAbB9Bgpg60DWG5uYmQMAo3vTf4kAAAA=	1	0	YES	PASS	Exactly one solid body and no direct subcomponents.	FABRICATED_PART	TM_FABRICATION_CANDIDATE	Steel	Opaque(36,41,46)	22.0	22.0	8.0	1386.008	2105.872	0.016531	7850.0	[]	[]
allshield.ahu.fusion-component-export.v1	2026-09-13T16:47:43.069596+00:00	2026_09_13_@_12-06-34_AHU_outlets to recuperator		Blade_13	Blade_13		/v4BAAEAjw0AAAAAAAAAAAAA	1	Louvre_Damper_1540x440_ShortSpan:1+Blade_13:1	Body1	/v4BAAAARlJLZXkAH4sIAAAAAAAA/zNQsFAwAEJDBSMgBrOMLIAsQwUTkIiZQtE0SwVFbafXTd46dVdqGkWAKowUjM0UEs0tDC1TjA10LdNSjXRNEtNMdS0NzZN1UyySTU2NDQ1SklPMwGqBZjCgAbB9Bgpg60DWG5saWAIAyTwOdokAAAA=	1	0	YES	PASS	Exactly one solid body and no direct subcomponents.	FABRICATED_PART	TM_FABRICATION_CANDIDATE	Steel	Opaque(204,212,219)	70.71	70.71	436.0	107815.971	487928.183	3.830236	7850.0	[]	[]
allshield.ahu.fusion-component-export.v1	2026-09-13T16:47:43.077318+00:00	2026_09_13_@_12-06-34_AHU_outlets to recuperator		rect duct 1540x440 L 3365.1 mm kaders 30 GAT 1447.0 mmx344.0 mm	2026-09-11-14-41-02-996		/v4BAAEA4xAAAAAAAAAAAAAA	1	rect duct 1540x440 L 3365.1 mm kaders 30 GAT 1447.0 mmx344.0 mm:1	Body1	/v4BAAAARlJLZXkAH4sIAAAAAAAA/zNQsFAwAEJDBSMgBrOMLIAsQwUTkIiZQtE0SwVFbafXTd46dVdqGkWAKowUjM0UzNNMEi0Nko10TYzMDXRNDM3TdBMtjFJ1DVMsTNKSkpONE5ONwWqBZjCgAbB9Bgpg60DWmxibGQIAQUlI94kAAAA=	1	0	YES	PASS	Exactly one solid body and no direct subcomponents.	FABRICATED_PART	TM_FABRICATION_CANDIDATE	Steel	Opaque(160,160,160)	504.0	3371.13	1849.6000000000001	28258074.438	28535964.439	224.007321	7850.0	[]	[]
allshield.ahu.fusion-component-export.v1	2026-09-13T16:47:43.087626+00:00	2026_09_13_@_12-06-34_AHU_outlets to recuperator		Bocht R 800 x 870 90° 166 opstand boord 30/3	2026-09-11-13-53-37-275		/v4BAAEAixEAAAAAAAAAAAAA	4	Outlet bend800x270 R=150 recht naar fan =163 recht omhoog = 50:1+Bocht R 800 x 870 90° 166 opstand boord 30/3:1 | Outlet bend800x270 R=150 recht naar fan =163 recht omhoog = 50 (1):1+Bocht R 800 x 870 90° 166 opstand boord 30/3:2 | Outlet bend800x270 R=150 recht naar fan =163 recht omhoog = 50 (2):1+Bocht R 800 x 870 90° 166 opstand boord 30/3:3 | 2026_09_11_@_12-46-19_AHU_bend on outlets (3):1+Bocht R 800 x 870 90° 166 opstand boord 30/3:4	Body1	/v4BAAAARlJLZXkAH4sIAAAAAAAA/zNQsFAwAEJDBSMgBrOMLIAsQwUTkIiZQtE0SwVFbafXTd46dVdqGkWAKowUjM0UUg0tDY3SDJJ1jSyTDXRNUozTdJPMEk11zZPMjdPMjMxNTYwMwGqBZjCgAbB9Bgpg60DWm5gaWQIAh0FNIokAAAA=	1	0	YES	PASS	Exactly one solid body and no direct subcomponents.	FABRICATED_PART	TM_FABRICATION_CANDIDATE	Steel	Opaque(160,160,160)	618.0	860.0	500.0	3117772.473	3223164.473	25.301841	7850.0	[]	[]
allshield.ahu.fusion-component-export.v1	2026-09-13T16:47:43.763030+00:00	2026_09_13_@_12-06-34_AHU_outlets to recuperator		Outlet bend800x270 R=150 recht naar fan =163 recht omhoog = 50 (1)	2026-09-11-13-37-16-047_1		/v4BAAEA3BEAAAAAAAAAAAAA	1	Outlet bend800x270 R=150 recht naar fan =163 recht omhoog = 50 (1):1			0	1		PURCHASED_PART_EXCEPTION	Selected interactively as a purchased part during Fusion TSV export after validation: BODY_COUNT_0; DIRECT_SUBCOMPONENTS_1.	PURCHASED_PART_ASSEMBLY	MEAM_SUPPLY_EXCLUDED_FROM_TM_FABRICATION										[]	[]
allshield.ahu.fusion-component-export.v1	2026-09-13T16:47:43.772546+00:00	2026_09_13_@_12-06-34_AHU_outlets to recuperator		Front_Left	Front_Left		/v4BAAEAuRAAAAAAAAAAAAAA	1	Louvre_Damper_1540x440_ShortSpan:1+Front_Left:1	Body1	/v4BAAAARlJLZXkAH4sIAAAAAAAA/zNQsFAwAEJDBSMgBrOMLIAsQwUTkIiZQtE0SwVFbafXTd46dVdqGkWAKowUjM0UjIwsk43MUyx1jVIMTXVNEg0NdJMsTIGEZZKBqaWliXGqpQVYLdAMBjQAts9AAWwdSJGJsaElAM6L3YyJAAAA	1	0	YES	PASS	Exactly one solid body and no direct subcomponents.	FABRICATED_PART	TM_FABRICATION_CANDIDATE	Steel	Opaque(179,189,199)	30.0	2.0	500.0	32120.0	30000.0	0.2355	7850.0	[]	[]
allshield.ahu.fusion-component-export.v1	2026-09-13T16:47:43.781633+00:00	2026_09_13_@_12-06-34_AHU_outlets to recuperator		Outlet bend800x270 R=150 recht naar fan =163 recht omhoog = 50 (3)	2026-09-11-13-36-03-006		/v4BAAEANxEAAAAAAAAAAAAA	1	Outlet bend800x270 R=150 recht naar fan =163 recht omhoog = 50 (3):1	Body1	/v4BAAAARlJLZXkAH4sIAAAAAAAA/zNQsFAwAEJDBSMgBrOMLIAsQwUTkIiZQtE0SwVFbafXTd46dVdqGkWAKowUjM0U0tISzVJNEtN001ItDHVNjNOSdJOSUhJ1LY3STE3TUiyMTY0NwWqBZjCgAbB9Bgpg60DWm5iYmAIA4wSOgIkAAAA=	1	0	YES	PASS	Exactly one solid body and no direct subcomponents.	FABRICATED_PART	TM_FABRICATION_CANDIDATE	Steel	Opaque(160,160,160)	50.0	850.0	320.0	327352.0	369912.0	2.903809	7850.0	[]	[]
allshield.ahu.fusion-component-export.v1	2026-09-13T16:47:43.792035+00:00	2026_09_13_@_12-06-34_AHU_outlets to recuperator		Square_Drive_12mm	Square_Drive_12mm		/v4BAAEAjxAAAAAAAAAAAAAA	1	Louvre_Damper_1540x440_ShortSpan:1+Square_Drive_12mm:1	Body1	/v4BAAAARlJLZXkAH4sIAAAAAAAA/zNQsFAwAEJDBSMgBrOMLIAsQwUTkIiZQtE0SwVFbafXTd46dVdqGkWAKowUjM0UzBMt01KS0xJ1kw0tLHRNUlKSdS3M01J1zZMSzcwMLc0NTBKNwGqBZjCgAbB9Bgpg60DWmxiZmwMA8eGFO4kAAAA=	1	0	YES	PASS	Exactly one solid body and no direct subcomponents.	FABRICATED_PART	TM_FABRICATION_CANDIDATE	Steel	Opaque(110,122,138)	16.97	16.97	70.0	3648.0	10080.0	0.079128	7850.0	[]	[]
allshield.ahu.fusion-component-export.v1	2026-09-13T16:47:43.800290+00:00	2026_09_13_@_12-06-34_AHU_outlets to recuperator		Reductie1600x500 to 340 x1443  L1000 kaders 30	2026-09-11-15-10-24-136		/v4BAAEADREAAAAAAAAAAAAA	1	Reductie1600x500 to 340 x1443  L1000 kaders 30:1	Body1	/v4BAAAARlJLZXkAH4sIAAAAAAAA/zNQsFAwAEJDBSMgBrOMLIAsQwUTkIiZQtE0SwVFbafXTd46dVdqGkWAKowUjM0UTCzMjVLMjdJ0jZPTTHVN0ozNdRPTzEx1U00MLZIMLNMsjJINwWqBZjCgAbB9Bgpg60DWm5gYGAMATTLcJ4kAAAA=	1	0	YES	PASS	Exactly one solid body and no direct subcomponents.	FABRICATED_PART	TM_FABRICATION_CANDIDATE	Steel	Opaque(160,160,160)	500.0	803.0	1600.0	6522979.258	6997267.291	54.928548	7850.0	[]	[]
allshield.ahu.fusion-component-export.v1	2026-09-13T16:47:43.808338+00:00	2026_09_13_@_12-06-34_AHU_outlets to recuperator		speciale korte bocht 1447.0 mmx344.0 mm R =1D recht 80 + kader 30 dichting	2026-09-11-15-28-23-753		/v4BAAEAYREAAAAAAAAAAAAA	1	speciale korte bocht 1447.0 mmx344.0 mm R =1D recht 80 + kader 30 dichting:1	Body1	/v4BAAAARlJLZXkAH4sIAAAAAAAA/zNQsFAwAEJDBSMgBrOMLIAsQwUTkIiZQtE0SwVFbafXTd46dVdqGkWAKowUjM0UEi3TUpIM0lJ1LZNTDHRNkg1TdC1MUkx1k1LNDYxSjZNNjC0swWqBZjCgAbB9Bgpg60DWm5hYmAMAasS8uYkAAAA=	1	0	YES	PASS	Exactly one solid body and no direct subcomponents.	FABRICATED_PART	TM_FABRICATION_CANDIDATE	Steel	Opaque(160,160,160)	392.0	404.0	1507.0	2625706.429	2721750.429	21.365741	7850.0	[]	[]
allshield.ahu.fusion-component-export.v1	2026-09-13T16:47:44.443813+00:00	2026_09_13_@_12-06-34_AHU_outlets to recuperator		Outlet bend800x270 R=150 recht naar fan =163 recht omhoog = 50	2026-09-11-13-37-16-047		/v4BAAEAtREAAAAAAAAAAAAA	1	Outlet bend800x270 R=150 recht naar fan =163 recht omhoog = 50:1			0	1		PURCHASED_PART_EXCEPTION	Selected interactively as a purchased part during Fusion TSV export after validation: BODY_COUNT_0; DIRECT_SUBCOMPONENTS_1.	PURCHASED_PART_ASSEMBLY	MEAM_SUPPLY_EXCLUDED_FROM_TM_FABRICATION										[]	[]
allshield.ahu.fusion-component-export.v1	2026-09-13T16:47:44.454201+00:00	2026_09_13_@_12-06-34_AHU_outlets to recuperator		transitie 1540x440 kader30 naar rond ID 900 ASYMMETRISCH L 1600 +recht 50	2026-09-12-15-57-55-718		/v4BAAEAURIAAAAAAAAAAAAA	1	transitie 1540x440 kader30 naar rond ID 900 ASYMMETRISCH L 1600 +recht 50:1	Body1	/v4BAAAARlJLZXkAH4sIAAAAAAAA/zNQsFAwAEJDBSMgBrOMLIAsQwUTkIiZQtE0SwVFbafXTd46dVdqGkWAKowUjM0ULJNNDdKSDSx1DVJNTXRNLA1SdS0NjNN0Lc2SkpMNDC0MjdKMwWqBZjCgAbB9Bgpg60DWm5gbmQMAfPaQc4kAAAA=	1	0	YES	PASS	Exactly one solid body and no direct subcomponents.	FABRICATED_PART	TM_FABRICATION_CANDIDATE	Steel	Opaque(160,160,160)	904.0	1500.0	1607.0	10314145.341	10494147.175	82.379055	7850.0	[]	[]
allshield.ahu.fusion-component-export.v1	2026-09-13T16:47:44.463371+00:00	2026_09_13_@_12-06-34_AHU_outlets to recuperator		AIR_INLET_slider 900	2026-09-06-14-03-41-992		/v4BAAEAexIAAAAAAAAAAAAA	3	AIR_INLET_slider 900:1 | AIR_INLET_slider 900:2 | AIR_INLET_slider 900:3	Body1	/v4BAAAARlJLZXkAH4sIAAAAAAAA/zNQsFAwAEJDBSMgBrOMLIAsQwUTkIiZQtE0SwVFbafXTd46dVdqGkWAKowUjM0UUkxMTVNMjZJ1E43NUnRNjM1TgKwUU93UpKSUFEPDVNM0U1OwWqAZDGgAbJ+BAtg6kPUm5maWAEhfCJyJAAAA	1	0	YES	PASS	Exactly one solid body and no direct subcomponents.	FABRICATED_PART	TM_FABRICATION_CANDIDATE	Steel	Opaque(160,160,160)	908.0	200.0	908.0	1177997.801	1191232.364	9.351174	7850.0	[]	[]
allshield.ahu.fusion-component-export.v1	2026-09-13T16:47:44.473856+00:00	2026_09_13_@_12-06-34_AHU_outlets to recuperator		AHU_outlets to recuperator_Main outlet part 3 R900 L 3402.0 mm deksel + aftakking lees step	2026-09-13-16-07-23-263		/v4BAAEA+RIAAAAAAAAAAAAA	1	AHU_outlets to recuperator_Main outlet part 3 R900 L 3402.0 mm deksel + aftakking lees step:1	Body1	/v4BAAAARlJLZXkAH4sIAAAAAAAA/zNQsFAwAEJDBSMgBrOMLIAsQwUTkIiZQtE0SwVFbafXTd46dVdqGkWAKowUjM0ULJINEi0sDVJ0TZMMzHRNTEySdJNM0yx1Ew0SE00MTdIMEi2TwGqBZjCgAbB9Bgpg60DWm1hYmgIAn8cTvIkAAAA=	1	0	YES	PASS	Exactly one solid body and no direct subcomponents.	FABRICATED_PART	TM_FABRICATION_CANDIDATE	Steel	Opaque(160,160,160)	904.0	3402.0	1176.6	21525696.355	21579168.225	169.396471	7850.0	[]	[]
allshield.ahu.fusion-component-export.v1	2026-09-13T16:47:44.482425+00:00	2026_09_13_@_12-06-34_AHU_outlets to recuperator		Outlet BOTTOM duct ID 800 x 270 kader 30 L 1941.0 mm	2026-09-13-16-27-01-744		/v4BAAEATRMAAAAAAAAAAAAA	4	Outlet BOTTOM duct ID 800 x 270 kader 30 L 1941.0 mm:1 | Outlet BOTTOM duct ID 800 x 270 kader 30 L 1941.0 mm:2 | Outlet BOTTOM duct ID 800 x 270 kader 30 L 1941.0 mm:3 | Outlet BOTTOM duct ID 800 x 270 kader 30 L 1941.0 mm:4	Body1	/v4BAAAARlJLZXkAH4sIAAAAAAAA/zNQsFAwAEJDBSMgBrOMLIAsQwUTkIiZQtE0SwVFbafXTd46dVdqGkWAKowUjM0U0gzNjUxSLSx0zVJSjXRNLA0tdRPNzFJ0kxPNEo2TLc2MU80twWqBZjCgAbB9Bgpg60DWm1iaWwIA+NZ7i4kAAAA=	1	0	YES	PASS	Exactly one solid body and no direct subcomponents.	FABRICATED_PART	TM_FABRICATION_CANDIDATE	Steel	Opaque(160,160,160)	330.0	860.0	1753.0	7794840.0	7911912.0	62.108509	7850.0	[]	[]
allshield.ahu.fusion-component-export.v1	2026-09-13T16:47:44.490746+00:00	2026_09_13_@_12-06-34_AHU_outlets to recuperator		AHU_outlets to recuperator_Main outlet part 3 R900 L 3359.0 mm deksel + aftakking lees step	2026-09-13-16-06-44-121		/v4BAAEApRIAAAAAAAAAAAAA	1	AHU_outlets to recuperator_Main outlet part 3 R900 L 3359.0 mm deksel + aftakking lees step:1	Body1	/v4BAAAARlJLZXkAH4sIAAAAAAAA/zNQsFAwAEJDBSMgBrOMLIAsQwUTkIiZQtE0SwVFbafXTd46dVdqGkWAKowUjM0UjCxSzS2NEpN1E40tDXRNLI1MdS1N0gx0TU0Sk1LNDVNSTMxSwWqBZjCgAbB9Bgpg60DWm1gYGgIAFsJACYkAAAA=	1	0	YES	PASS	Exactly one solid body and no direct subcomponents.	FABRICATED_PART	TM_FABRICATION_CANDIDATE	Steel	Opaque(160,160,160)	904.0	3359.0	1176.6	20015306.707	20063123.711	157.495521	7850.0	[]	[]
allshield.ahu.fusion-component-export.v1	2026-09-13T16:47:45.193041+00:00	2026_09_13_@_12-06-34_AHU_outlets to recuperator		Outlet bend800x270 R=150 recht naar fan =163 recht omhoog = 50 (2)	2026-09-11-13-37-16-047_2		/v4BAAEAAxIAAAAAAAAAAAAA	1	Outlet bend800x270 R=150 recht naar fan =163 recht omhoog = 50 (2):1			0	1		PURCHASED_PART_EXCEPTION	Selected interactively as a purchased part during Fusion TSV export after validation: BODY_COUNT_0; DIRECT_SUBCOMPONENTS_1.	PURCHASED_PART_ASSEMBLY	MEAM_SUPPLY_EXCLUDED_FROM_TM_FABRICATION										[]	[]
allshield.ahu.fusion-component-export.v1	2026-09-13T16:47:46.097127+00:00	2026_09_13_@_12-06-34_AHU_outlets to recuperator		2026_09_11_@_12-46-19_AHU_bend on outlets (3)	2026-09-11-13-37-16-047_3		/v4BAAEAKhIAAAAAAAAAAAAA	1	2026_09_11_@_12-46-19_AHU_bend on outlets (3):1			0	1		PURCHASED_PART_EXCEPTION	Selected interactively as a purchased part during Fusion TSV export after validation: BODY_COUNT_0; DIRECT_SUBCOMPONENTS_1.	PURCHASED_PART_ASSEMBLY	MEAM_SUPPLY_EXCLUDED_FROM_TM_FABRICATION										[]	[]
allshield.ahu.fusion-component-export.v1	2026-09-13T16:47:46.105612+00:00	2026_09_13_@_12-06-34_AHU_outlets to recuperator		AHU_outlets to recuperator_Main outlet part 3 R900 L 3450.0 mm deksel + aftakking lees step	2026-09-13-16-07-29-900		/v4BAAEAzxIAAAAAAAAAAAAA	1	AHU_outlets to recuperator_Main outlet part 3 R900 L 3450.0 mm deksel + aftakking lees step:1	Body1	/v4BAAAARlJLZXkAH4sIAAAAAAAA/zNQsFAwAEJDBSMgBrOMLIAsQwUTkIiZQtE0SwVFbafXTd46dVdqGkWAKowUjM0UDC1SLM2TzU10zY1MzHVNDAwNdROTDNJ0Uy1M00wTEy2TjAySwGqBZjCgAbB9Bgpg60DWm1iYGgMAvJORWIkAAAA=	1	0	YES	PASS	Exactly one solid body and no direct subcomponents.	FABRICATED_PART	TM_FABRICATION_CANDIDATE	Steel	Opaque(160,160,160)	904.0	3450.0	1176.6	20531042.989	20578859.991	161.544051	7850.0	[]	[]
allshield.ahu.fusion-component-export.v1	2026-09-13T16:47:46.113114+00:00	2026_09_13_@_12-06-34_AHU_outlets to recuperator		Outlet TOP duct ID 800 x 270 kader 30 L 1753.0 mm	2026-09-13-16-26-44-933		/v4BAAEAIxMAAAAAAAAAAAAA	4	Outlet TOP duct ID 800 x 270 kader 30 L 1753.0 mm:1 | Outlet TOP duct ID 800 x 270 kader 30 L 1753.0 mm:2 | Outlet TOP duct ID 800 x 270 kader 30 L 1753.0 mm:3 | Outlet TOP duct ID 800 x 270 kader 30 L 1753.0 mm:4	Body1	/v4BAAAARlJLZXkAH4sIAAAAAAAA/zNQsFAwAEJDBSMgBrOMLIAsQwUTkIiZQtE0SwVFbafXTd46dVdqGkWAKowUjM0ULA2TUtLMUwx1DVMMjXVNEpMsdBMTLQ10jSwsDc2SUg0STVINwWqBZjCgAbB9Bgpg60DWm1gamwMA2GO+FIkAAAA=	1	0	YES	PASS	Exactly one solid body and no direct subcomponents.	FABRICATED_PART	TM_FABRICATION_CANDIDATE	Steel	Opaque(160,160,160)	334.0	864.0	1947.0	8647464.0	8773992.0	68.875837	7850.0	[]	[]
allshield.ahu.fusion-component-export.v1	2026-09-13T16:47:46.135020+00:00	2026_09_13_@_12-06-34_AHU_outlets to recuperator		Plastic_Gear_04	Plastic_Gear_04		/v4BAAEA9RMAAAAAAAAAAAAA	1	Louvre_Damper_1540x440_ShortSpan:1+Plastic_Gear_04:1	Body1	/v4BAAAARlJLZXkAH4sIAAAAAAAA/zNQsFAwAEJDBSMgBrOMLIAsQwUTkIiZQtE0SwVFbafXTd46dVdqGkWAKowUjM0UElMNDJIMEy10zQxNTXRNkg3TdC1SEs10k5MtjdOMUgxNjIyNwWqBZjCgAbB9Bgpg60DWmxqamAMA4zt1rIkAAAA=	1	0	YES	PASS	Exactly one solid body and no direct subcomponents.	FABRICATED_PART	TM_FABRICATION_CANDIDATE	Steel	Opaque(36,41,46)	104.80000000000001	104.80000000000001	8.0	20726.919	61118.381	0.479779	7850.0	[]	[]
allshield.ahu.fusion-component-export.v1	2026-09-13T16:47:46.156749+00:00	2026_09_13_@_12-06-34_AHU_outlets to recuperator		Plastic_Gear_08	Plastic_Gear_08		/v4BAAEAnRQAAAAAAAAAAAAA	1	Louvre_Damper_1540x440_ShortSpan:1+Plastic_Gear_08:1	Body1	/v4BAAAARlJLZXkAH4sIAAAAAAAA/zNQsFAwAEJDBSMgBrOMLIAsQwUTkIiZQtE0SwVFbafXTd46dVdqGkWAKowUjM0UkixSDE2SU811k5ON0nRNTFJSdZPMTC11LQwNTM1SzY0sklMMwGqBZjCgAbB9Bgpg60DWmxobmgIAKMODCYkAAAA=	1	0	YES	PASS	Exactly one solid body and no direct subcomponents.	FABRICATED_PART	TM_FABRICATION_CANDIDATE	Steel	Opaque(36,41,46)	104.80000000000001	104.80000000000001	8.0	20726.919	61118.381	0.479779	7850.0	[]	[]
